pocket_id,uniprot_id,protein_name,organism,classification,n_ligands,pdb_codes,MW_mean,MW_std,MW_median,MW_min,MW_max,MW_count,logP_mean,logP_std,logP_median,logP_min,logP_max,logP_count,HBD_mean,HBD_std,HBD_median,HBD_min,HBD_max,HBD_count,HBA_mean,HBA_std,HBA_median,HBA_min,HBA_max,HBA_count,TPSA_mean,TPSA_std,TPSA_median,TPSA_min,TPSA_max,TPSA_count,rotatable_bonds_mean,rotatable_bonds_std,rotatable_bonds_median,rotatable_bonds_min,rotatable_bonds_max,rotatable_bonds_count,formal_charge_mean,formal_charge_std,formal_charge_median,formal_charge_min,formal_charge_max,formal_charge_count,aromatic_rings_mean,aromatic_rings_std,aromatic_rings_median,aromatic_rings_min,aromatic_rings_max,aromatic_rings_count,fsp3_mean,fsp3_std,fsp3_median,fsp3_min,fsp3_max,fsp3_count
Q2G229_1,Q2G229,PSTA,Staphylococcus aureus,SIGNALLING PROTEIN,1,4d3h,656.4020000000007,0.0,656.4020000000007,656.4020000000007,656.4020000000007,1,-2.898799999999997,0.0,-2.898799999999997,-2.898799999999997,-2.898799999999997,1,4.0,0.0,4.0,4.0,4.0,1,20.0,0.0,20.0,20.0,20.0,1,315.3399999999999,0.0,315.3399999999999,315.3399999999999,315.3399999999999,1,6.0,0.0,6.0,6.0,6.0,1,-2.0,0.0,-2.0,-2.0,-2.0,1,4.0,0.0,4.0,4.0,4.0,1,0.5,0.0,0.5,0.5,0.5,1
Q2G258_1,Q2G258,Biotin Protein Ligase,Staphylococcus aureus,LIGASE/LIGASE INHIBITOR,1,6ndl,526.6490000000008,0.0,526.6490000000008,526.6490000000008,526.6490000000008,1,-0.3419999999999983,0.0,-0.3419999999999983,-0.3419999999999983,-0.3419999999999983,1,6.0,0.0,6.0,6.0,6.0,1,9.0,0.0,9.0,9.0,9.0,1,198.04999999999995,0.0,198.04999999999995,198.04999999999995,198.04999999999995,1,13.0,0.0,13.0,13.0,13.0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,2.0,2.0,1,0.631578947368421,0.0,0.631578947368421,0.631578947368421,0.631578947368421,1
Q2HRB6_1,Q2HRB6,KSHV Protease,Human gammaherpesvirus 8,HYDROLASE,2,"4p2t,4p3h",479.1009999999998,37.53181373181959,479.1009999999998,452.5619999999998,505.6399999999998,2,4.982250000000004,0.34697729752823914,4.982250000000004,4.736900000000004,5.227600000000004,2,2.0,0.0,2.0,2.0,2.0,2,5.0,0.0,5.0,5.0,5.0,2,100.84,6.208397538817888,100.84,96.45,105.23,2,7.5,0.7071067811865476,7.5,7.0,8.0,2,0.0,0.0,0.0,0.0,0.0,2,3.5,0.7071067811865476,3.5,3.0,4.0,2,0.30886243386243384,0.01777120217267777,0.30886243386243384,0.2962962962962963,0.3214285714285714,2
Q2LAE1_1,Q2LAE1,Histone-lysine N-methyltransferase ASHH2,Arabidopsis thaliana,TRANSFERASE,1,5yvx,790.9210000000004,0.0,790.9210000000004,790.9210000000004,790.9210000000004,1,-10.870400000000007,0.0,-10.870400000000007,-10.870400000000007,-10.870400000000007,1,14.0,0.0,14.0,14.0,14.0,1,11.0,0.0,11.0,11.0,11.0,1,406.1699999999999,0.0,406.1699999999999,406.1699999999999,406.1699999999999,1,30.0,0.0,30.0,30.0,30.0,1,2.0,0.0,2.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1,0.71875,0.0,0.71875,0.71875,0.71875,1
Q2LG68_1,Q2LG68,Polymerase basic protein 2,Influenza A virus (A/duck/Shantou/4610/2003(H5N1)),RNA BINDING PROTEIN,1,6euw,399.3809999999999,0.0,399.3809999999999,399.3809999999999,399.3809999999999,1,1.6596999999999995,0.0,1.6596999999999995,1.6596999999999995,1.6596999999999995,1,2.0,0.0,2.0,2.0,2.0,1,7.0,0.0,7.0,7.0,7.0,1,119.51,0.0,119.51,119.51,119.51,1,4.0,0.0,4.0,4.0,4.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,3.0,0.0,3.0,3.0,3.0,1,0.4210526315789473,0.0,0.4210526315789473,0.4210526315789473,0.4210526315789473,1
Q2MFS1_1,Q2MFS1,oxidase/hydroxylase,Streptomyces hygroscopicus subsp. hygroscopicus,OXIDOREDUCTASE,1,4xcb,530.5480000000008,0.0,530.5480000000008,530.5480000000008,530.5480000000008,1,-9.73040000000001,0.0,-9.73040000000001,-9.73040000000001,-9.73040000000001,1,11.0,0.0,11.0,11.0,11.0,1,13.0,0.0,13.0,13.0,13.0,1,279.87999999999994,0.0,279.87999999999994,279.87999999999994,279.87999999999994,1,16.0,0.0,16.0,16.0,16.0,1,3.0,0.0,3.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1
Q2MHR1_1,Q2MHR1,Okadaic acid binding protein 2-alpha,Halichondria okadai,TOXIN/TOXIN INHIBITOR,1,4wri,804.0070000000024,0.0,804.0070000000024,804.0070000000024,804.0070000000024,1,3.878900000000006,0.0,3.878900000000006,3.878900000000006,3.878900000000006,1,4.0,0.0,4.0,4.0,4.0,1,13.0,0.0,13.0,13.0,13.0,1,185.66,0.0,185.66,185.66,185.66,1,14.0,0.0,14.0,14.0,14.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.8409090909090909,0.0,0.8409090909090909,0.8409090909090909,0.8409090909090909,1
Q2QEH4_1,Q2QEH4,Vacuolar saporin,Saponaria officinalis,Hydrolase/Hydrolase inhibitor,3,"3hit,3hiv,3hiw",1211.2200000000007,354.1978792130183,1119.8300000000006,911.6730000000008,1602.1570000000006,3,-4.752666666666674,1.3983740713175978,-4.001399999999997,-6.366100000000016,-3.890500000000009,3,10.0,3.605551275463989,9.0,7.0,14.0,3,29.666666666666668,9.291573243177568,27.0,22.0,40.0,3,529.2566666666665,144.20537102803533,506.8599999999999,397.55999999999983,683.3499999999998,3,24.0,6.082762530298219,27.0,17.0,28.0,3,1.0,2.6457513110645907,0.0,-1.0,4.0,3,6.0,2.0,6.0,4.0,8.0,3,0.5963787316728494,0.03363065072372226,0.5882352941176471,0.5675675675675675,0.6333333333333333,3
Q2V6H4_1,Q2V6H4,Chitinase,Ostrinia furnacalis,HYDROLASE,2,"3wqv,3wqw",828.8400000000008,0.0,828.8400000000008,828.8400000000008,828.8400000000008,2,-15.676599999999995,0.0,-15.676599999999995,-15.676599999999995,-15.676599999999995,2,17.0,0.0,17.0,17.0,17.0,2,21.0,0.0,21.0,21.0,21.0,2,464.03,0.0,464.03,464.03,464.03,2,30.0,0.0,30.0,30.0,30.0,2,5.0,0.0,5.0,5.0,5.0,2,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,1.0,1.0,1.0,2
Q2YIM3_1,Q2YIM3,Oxidoreductase,Brucella abortus 2308,OXIDOREDUCTASE,1,3upy,182.09200000000007,0.0,182.09200000000007,182.09200000000007,182.09200000000007,1,-1.2302000000000002,0.0,-1.2302000000000002,-1.2302000000000002,-1.2302000000000002,1,2.0,0.0,2.0,2.0,2.0,1,5.0,0.0,5.0,5.0,5.0,1,100.9,0.0,100.9,100.9,100.9,1,6.0,0.0,6.0,6.0,6.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.75,0.0,0.75,0.75,0.75,1
Q2YQ76_1,Q2YQ76,Methionine--tRNA ligase,Brucella abortus 2308,ligase/ligase inhibitor,1,4py2,359.30199999999985,0.0,359.30199999999985,359.30199999999985,359.30199999999985,1,3.3301000000000016,0.0,3.3301000000000016,3.3301000000000016,3.3301000000000016,1,3.0,0.0,3.0,3.0,3.0,1,2.0,0.0,2.0,2.0,2.0,1,57.74,0.0,57.74,57.74,57.74,1,7.0,0.0,7.0,7.0,7.0,1,1.0,0.0,1.0,1.0,1.0,1,2.0,0.0,2.0,2.0,2.0,1,0.2666666666666666,0.0,0.2666666666666666,0.2666666666666666,0.2666666666666666,1
Q32ZE1_1,Q32ZE1,NS3 protease,Zika virus,HYDROLASE/HYDROLASE INHIBITOR,2,"5zms,5zob",717.4090000000002,133.80298777680557,717.4090000000002,622.7960000000003,812.0220000000002,2,-10.088350000000005,2.7621712193490207,-10.088350000000005,-12.041500000000012,-8.135199999999998,2,14.5,4.949747468305833,14.5,11.0,18.0,2,4.5,0.7071067811865476,4.5,4.0,5.0,2,366.27999999999986,79.60608142598147,366.27999999999986,309.9899999999999,422.5699999999998,2,24.5,0.7071067811865476,24.5,24.0,25.0,2,4.0,1.4142135623730951,4.0,3.0,5.0,2,1.5,0.7071067811865476,1.5,1.0,2.0,2,0.49404761904761907,0.10943319232648946,0.49404761904761907,0.4166666666666667,0.5714285714285714,2
Q381A3_1,Q381A3,Intraflagellar transport protein 22,Trypanosoma brucei brucei TREU927,CYTOSOLIC PROTEIN,1,6ia7,520.1570000000005,0.0,520.1570000000005,520.1570000000005,520.1570000000005,1,-5.444599999999999,0.0,-5.444599999999999,-5.444599999999999,-5.444599999999999,1,4.0,0.0,4.0,4.0,4.0,1,16.0,0.0,16.0,16.0,16.0,1,311.6699999999999,0.0,311.6699999999999,311.6699999999999,311.6699999999999,1,11.0,0.0,11.0,11.0,11.0,1,-3.0,0.0,-3.0,-3.0,-3.0,1,2.0,0.0,2.0,2.0,2.0,1,0.5,0.0,0.5,0.5,0.5,1
Q386Q8_1,Q386Q8,UDP-N-ACETYLGLUCOSAMINE PYROPHOSPHORYLASE,Trypanosoma brucei,TRANSFERASE,1,4bqh,404.216,0.0,404.216,404.216,404.216,1,2.8989200000000013,0.0,2.8989200000000013,2.8989200000000013,2.8989200000000013,1,2.0,0.0,2.0,2.0,2.0,1,5.0,0.0,5.0,5.0,5.0,1,84.86000000000001,0.0,84.86000000000001,84.86000000000001,84.86000000000001,1,4.0,0.0,4.0,4.0,4.0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,2.0,2.0,1,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,1
Q38BV6_1,Q38BV6,Enolase,Trypanosoma brucei,LYASE,2,"2ptz,2pu0",154.03800000000004,0.0,154.03800000000004,154.03800000000004,154.03800000000004,2,-1.9625000000000004,0.0,-1.9625000000000004,-1.9625000000000004,-1.9625000000000004,2,3.0,0.0,3.0,3.0,3.0,2,5.0,0.0,5.0,5.0,5.0,2,109.69,0.0,109.69,109.69,109.69,2,4.0,0.0,4.0,4.0,4.0,2,-1.0,0.0,-1.0,-1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,2,0.5,0.0,0.5,0.5,0.5,2
Q38C91_1,Q38C91,Methionyl-tRNA synthetase,Trypanosoma brucei,LIGASE/LIGASE INHIBITOR,8,"4mvy,4mw0,4mw1,4mw2,4mw4,4mw5,4mwb,4mwe",384.5338749999998,39.800319982337264,369.27199999999976,348.8539999999997,466.752,8,3.089600000000001,0.4283468787926778,2.980550000000001,2.6238,3.9700000000000015,8,3.5,0.5345224838248488,3.5,3.0,4.0,8,2.625,0.5175491695067657,3.0,2.0,3.0,8,71.31625,7.728183925458444,72.47,57.74,77.97,8,8.625,1.5979898086569353,8.0,7.0,12.0,8,1.0,0.0,1.0,1.0,1.0,8,2.0,0.0,2.0,2.0,2.0,8,0.2748396313653666,0.028853367928904562,0.2777777777777778,0.2352941176470588,0.3125,8
Q38CA1_1,Q38CA1,"Hypoxanthine-guanine phosphoribosyltransferase, putative",Trypanosoma brucei brucei TREU927,TRANSFERASE,2,"6ar9,6mxc",400.7484999999999,54.49459830570366,400.7484999999999,362.2149999999999,439.2819999999999,2,-3.963099999999998,0.6385174234114528,-3.963099999999998,-4.414599999999998,-3.511599999999998,2,4.0,0.0,4.0,4.0,4.0,2,10.5,0.7071067811865476,10.5,10.0,11.0,2,218.49,7.834743135546976,218.49,212.95,224.03000000000003,2,10.5,4.949747468305833,10.5,7.0,14.0,2,-1.0,0.0,-1.0,-1.0,-1.0,2,2.0,0.0,2.0,2.0,2.0,2,0.5416666666666667,0.05892556509887899,0.5416666666666667,0.5,0.5833333333333334,2
Q396C9_1,Q396C9,Phenazine biosynthesis protein A/B,Burkholderia sp.,BIOSYNTHETIC PROTEIN,3,"3b4p,3juo,3jup",272.2039999999998,46.703017975287004,299.1679999999997,218.27600000000007,299.1679999999997,3,0.5651000000000003,1.0648648364933453,-0.0496999999999995,-0.0496999999999995,1.7946999999999995,3,1.6666666666666667,0.5773502691896257,2.0,1.0,2.0,3,3.0,0.0,3.0,3.0,3.0,3,63.23333333333333,9.589787971239684,68.77,52.16,68.77,3,3.0,0.0,3.0,3.0,3.0,3,-0.3333333333333333,0.5773502691896257,0.0,-1.0,0.0,3,1.0,0.0,1.0,1.0,1.0,3,0.43162393162393164,0.025906742848252413,0.4166666666666667,0.4166666666666667,0.4615384615384615,3
Q3IWB0_1,Q3IWB0,Putative histidine ammonia-lyase,Cereibacter sphaeroides,LYASE,1,2o7e,212.16500000000008,0.0,212.16500000000008,212.16500000000008,212.16500000000008,1,-1.362899999999999,0.0,-1.362899999999999,-1.362899999999999,-1.362899999999999,1,1.0,0.0,1.0,1.0,1.0,1,3.0,0.0,3.0,3.0,3.0,1,90.83,0.0,90.83,90.83,90.83,1,2.0,0.0,2.0,2.0,2.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,1.0,0.0,1.0,1.0,1.0,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
Q3J1R2_1,Q3J1R2,"TRAP-T family sorbitol/mannitol transporter, periplasmic binding protein, SmoM",Cereibacter sphaeroides 2.4.1,"LIGAND BINDING, TRANSPORT PROTEIN",1,2hzl,87.05399999999997,0.0,87.05399999999997,87.05399999999997,87.05399999999997,1,-1.6747000000000003,0.0,-1.6747000000000003,-1.6747000000000003,-1.6747000000000003,1,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,3.0,3.0,3.0,1,57.2,0.0,57.2,57.2,57.2,1,1.0,0.0,1.0,1.0,1.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
Q3S340_1,Q3S340,Neuraminidase,Influenza B virus (B/Perth/211/2001),HYDROLASE,1,3k37,328.4129999999996,0.0,328.4129999999996,328.4129999999996,328.4129999999996,1,-3.2937999999999947,0.0,-3.2937999999999947,-3.2937999999999947,-3.2937999999999947,1,5.0,0.0,5.0,5.0,5.0,1,4.0,0.0,4.0,4.0,4.0,1,153.1,0.0,153.1,153.1,153.1,1,8.0,0.0,8.0,8.0,8.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.8,0.0,0.8,0.8,0.8,1
Q3TBT3_1,Q3TBT3,Stimulator of interferon genes protein,Mus musculus,IMMUNE SYSTEM,2,"4kby,4loj",680.9045000000007,10.600237756767523,680.9045000000007,673.4090000000007,688.4000000000007,2,-4.249299999999998,0.08895403307326825,-4.249299999999998,-4.312199999999998,-4.186399999999997,2,5.5,0.7071067811865476,5.5,5.0,6.0,2,19.5,0.7071067811865476,19.5,19.0,20.0,2,345.91999999999996,13.237038943812149,345.91999999999996,336.55999999999995,355.2799999999999,2,6.0,0.0,6.0,6.0,6.0,2,-1.5,0.7071067811865476,-1.5,-2.0,-1.0,2,4.0,0.0,4.0,4.0,4.0,2,0.5,0.0,0.5,0.5,0.5,2
Q3ZC95_1,Q3ZC95,Non-specific protein-tyrosine kinase,Bos taurus,TRANSFERASE,1,4y94,648.9420000000005,0.0,648.9420000000005,648.9420000000005,648.9420000000005,1,-10.084600000000007,0.0,-10.084600000000007,-10.084600000000007,-10.084600000000007,1,1.0,0.0,1.0,1.0,1.0,1,24.0,0.0,24.0,24.0,24.0,1,431.6900000000001,0.0,431.6900000000001,431.6900000000001,431.6900000000001,1,13.0,0.0,13.0,13.0,13.0,1,-11.0,0.0,-11.0,-11.0,-11.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1
Q41931_1,Q41931,1-aminocyclopropane-1-carboxylate oxidase 2,Arabidopsis thaliana,OXIDOREDUCTASE,1,5gja,122.10299999999997,0.0,122.10299999999997,122.10299999999997,122.10299999999997,1,-0.5549000000000004,0.0,-0.5549000000000004,-0.5549000000000004,-0.5549000000000004,1,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,3.0,3.0,3.0,1,53.02,0.0,53.02,53.02,53.02,1,1.0,0.0,1.0,1.0,1.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1
Q43088_1,Q43088,"Ribulose-1,5 bisphosphate carboxylase/oxygenase",Lathyrus oleraceus,TRANSFERASE,2,"2h21,2h2j",390.9269999999998,12.057584832793022,390.9269999999998,382.4009999999998,399.4529999999998,2,-4.402399999999998,0.6062733541893476,-4.402399999999998,-4.831099999999999,-3.973699999999997,2,4.5,0.7071067811865476,4.5,4.0,5.0,2,9.0,0.0,9.0,9.0,9.0,2,200.9,19.544431431996163,200.9,187.08,214.72,2,11.5,0.7071067811865476,11.5,11.0,12.0,2,1.0,0.0,1.0,1.0,1.0,2,2.0,0.0,2.0,2.0,2.0,2,0.6,0.0,0.6,0.6,0.6,2
Q43965_1,Q43965,MopR,Acinetobacter calcoaceticus,TRANSCRIPTION,1,5kbe,94.11299999999996,0.0,94.11299999999996,94.11299999999996,94.11299999999996,1,1.3922,0.0,1.3922,1.3922,1.3922,1,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1,20.23,0.0,20.23,20.23,20.23,1,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1
Q45222_1,Q45222,Uncharacterized protein blr2150,Bradyrhizobium diazoefficiens USDA 110,BIOSYNTHETIC PROTEIN,1,4w4s,447.296,0.0,447.296,447.296,447.296,1,1.6295999999999995,0.0,1.6295999999999995,1.6295999999999995,1.6295999999999995,1,2.0,0.0,2.0,2.0,2.0,1,8.0,0.0,8.0,8.0,8.0,1,156.92000000000002,0.0,156.92000000000002,156.92000000000002,156.92000000000002,1,7.0,0.0,7.0,7.0,7.0,1,-3.0,0.0,-3.0,-3.0,-3.0,1,3.0,0.0,3.0,3.0,3.0,1,0.2,0.0,0.2,0.2,0.2,1
Q45462_1,Q45462,Osmotically activated L-carnitine/choline ABC transporter substrate-binding protein OpuCC,Bacillus subtilis,CHOLINE-BINDING PROTEIN,1,5nxy,165.0880000000001,0.0,165.0880000000001,165.0880000000001,165.0880000000001,1,1.3169,0.0,1.3169,1.3169,1.3169,1,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1,20.23,0.0,20.23,20.23,20.23,1,3.0,0.0,3.0,3.0,3.0,1,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1
Q46085_1,Q46085,ColH protein,Hathewaya histolytica,HYDROLASE,1,5o7e,209.27000000000007,0.0,209.27000000000007,209.27000000000007,209.27000000000007,1,1.7575,0.0,1.7575,1.7575,1.7575,1,2.0,0.0,2.0,2.0,2.0,1,3.0,0.0,3.0,3.0,3.0,1,46.17,0.0,46.17,46.17,46.17,1,4.0,0.0,4.0,4.0,4.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1,0.2,0.0,0.2,0.2,0.2,1
Q460N3_1,Q460N3,Poly [ADP-ribose] polymerase 15,Homo sapiens,TRANSFERASE,1,6ek3,256.261,0.0,256.261,256.261,256.261,1,1.6766999999999994,0.0,1.6766999999999994,1.6766999999999994,1.6766999999999994,1,2.0,0.0,2.0,2.0,2.0,1,3.0,0.0,3.0,3.0,3.0,1,95.41,0.0,95.41,95.41,95.41,1,4.0,0.0,4.0,4.0,4.0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1
Q460N5_1,Q460N5,Poly [ADP-ribose] polymerase 14,Homo sapiens,TRANSFERASE,3,"3q71,4abk,5o2d",483.6733333333339,127.52859156022042,557.302000000001,336.41599999999977,557.302000000001,3,-1.5779333333333285,5.142054702483563,-4.546699999999994,-4.546699999999994,4.359600000000003,3,4.666666666666667,2.309401076758503,6.0,2.0,6.0,3,12.666666666666666,9.237604307034012,18.0,2.0,18.0,3,218.77333333333328,135.8043303187837,297.1799999999999,61.96,297.1799999999999,3,11.0,6.928203230275509,15.0,3.0,15.0,3,-1.3333333333333333,1.1547005383792515,-2.0,-2.0,0.0,3,2.6666666666666665,1.1547005383792515,2.0,2.0,4.0,3,0.4619883040935672,0.3545133231866123,0.6666666666666666,0.0526315789473684,0.6666666666666666,3
Q46389_1,Q46389,5-methyltetrahydrofolate corrinoid/iron sulfur protein methyltransferase,Neomoorella thermoacetica,TRANSFERASE,1,2e7f,458.4549999999999,0.0,458.4549999999999,458.4549999999999,458.4549999999999,1,-3.507999999999996,0.0,-3.507999999999996,-3.507999999999996,-3.507999999999996,1,5.0,0.0,5.0,5.0,5.0,1,10.0,0.0,10.0,10.0,10.0,1,209.68,0.0,209.68,209.68,209.68,1,10.0,0.0,10.0,10.0,10.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,2.0,0.0,2.0,2.0,2.0,1,0.35,0.0,0.35,0.35,0.35,1
Q46604_1,Q46604,PROTEIN (FMN-BINDING PROTEIN),Nitratidesulfovibrio vulgaris str. 'Miyazaki F,ELECTRON TRANSPORT,1,1flm,454.332,0.0,454.332,454.332,454.332,1,-2.870559999999995,0.0,-2.870559999999995,-2.870559999999995,-2.870559999999995,1,4.0,0.0,4.0,4.0,4.0,1,11.0,0.0,11.0,11.0,11.0,1,213.75,0.0,213.75,213.75,213.75,1,10.0,0.0,10.0,10.0,10.0,1,-2.0,0.0,-2.0,-2.0,-2.0,1,1.0,0.0,1.0,1.0,1.0,1,0.4117647058823529,0.0,0.4117647058823529,0.4117647058823529,0.4117647058823529,1
Q46822_1,Q46822,ISOPENTENYL DIPHOSPHATE DELTA-ISOMERASE,Escherichia coli,ISOMERASE,2,"1q54,2vnp",293.5295,65.68951286544898,293.5295,247.08000000000007,339.9789999999999,2,-2.3430499999999994,1.6910458672076272,-2.3430499999999994,-3.5387999999999984,-1.1473000000000002,2,1.0,0.0,1.0,1.0,1.0,2,7.5,0.7071067811865476,7.5,7.0,8.0,2,134.115,11.16521607493558,134.115,126.22,142.01,2,7.0,1.4142135623730951,7.0,6.0,8.0,2,-2.5,0.7071067811865476,-2.5,-3.0,-2.0,2,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,1.0,1.0,1.0,2
Q47030_1,Q47030,Aminoglycoside N(3)-acetyltransferase,Enterobacter cloacae,TRANSFERASE,2,"6np2,6np3",453.5809999999995,1.4255272708720534,453.5809999999995,452.5729999999995,454.5889999999995,2,-7.807500000000015,0.08852976900455542,-7.807500000000015,-7.870100000000015,-7.744900000000015,2,8.0,0.0,8.0,8.0,8.0,2,7.0,0.0,7.0,7.0,7.0,2,224.78000000000003,0.0,224.78000000000003,224.78000000000003,224.78000000000003,2,13.0,0.0,13.0,13.0,13.0,2,5.0,0.0,5.0,5.0,5.0,2,0.0,0.0,0.0,0.0,0.0,2,0.9473684210526316,0.07443229275647868,0.9473684210526316,0.8947368421052632,1.0,2
Q47066_1,Q47066,Beta-lactamase Toho-1,Escherichia coli,HYDROLASE/HYDROLASE INHIBITOR,1,4x69,326.3069999999998,0.0,326.3069999999998,326.3069999999998,326.3069999999998,1,-3.814399999999997,0.0,-3.814399999999997,-3.814399999999997,-3.814399999999997,1,2.0,0.0,2.0,2.0,2.0,1,8.0,0.0,8.0,8.0,8.0,1,164.74,0.0,164.74,164.74,164.74,1,6.0,0.0,6.0,6.0,6.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,1
Q47212_1,Q47212,F18 FIMBRIAL ADHESIN AC,Escherichia coli K-12,CELL ADHESION,1,4b4q,1056.9680000000012,0.0,1056.9680000000012,1056.9680000000012,1056.9680000000012,1,-12.78520000000001,0.0,-12.78520000000001,-12.78520000000001,-12.78520000000001,1,19.0,0.0,19.0,19.0,19.0,1,30.0,0.0,30.0,30.0,30.0,1,503.64000000000016,0.0,503.64000000000016,503.64000000000016,503.64000000000016,1,34.0,0.0,34.0,34.0,34.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.95,0.0,0.95,0.95,0.95,1
Q47506_1,Q47506,MccB protein,Escherichia coli,BIOSYNTHETIC PROTEIN,1,6om4,1119.0590000000004,0.0,1119.0590000000004,1119.0590000000004,1119.0590000000004,1,-12.103500000000002,0.0,-12.103500000000002,-12.103500000000002,-12.103500000000002,1,16.0,0.0,16.0,16.0,16.0,1,23.0,0.0,23.0,23.0,23.0,1,568.5599999999998,0.0,568.5599999999998,568.5599999999998,568.5599999999998,1,35.0,0.0,35.0,35.0,35.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,2.0,0.0,2.0,2.0,2.0,1,0.5897435897435898,0.0,0.5897435897435898,0.5897435897435898,0.5897435897435898,1
Q47537_1,Q47537,Taurine-binding periplasmic protein,Escherichia coli K-12,TRANSPORT PROTEIN,2,"6st0,6stl",153.675,40.341856080255,153.675,125.14899999999996,182.20100000000008,2,-2.823099999999999,0.8437198113117885,-2.823099999999999,-3.419699999999999,-2.226499999999999,2,1.5,0.7071067811865476,1.5,1.0,2.0,2,3.5,0.7071067811865476,3.5,3.0,4.0,2,100.87,22.669843404840716,100.87,84.84,116.9,2,4.0,1.4142135623730951,4.0,3.0,5.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.875,0.1767766952966369,0.875,0.75,1.0,2
Q48255_1,Q48255,3-DEHYDROQUINATE DEHYDRATASE,Helicobacter pylori,LYASE,4,"2xd9,2xda,4b6r,4b6s",311.2904999999998,42.10001230007752,303.3229999999997,269.2979999999997,369.218,4,-0.9777999999999994,0.8103318620581722,-0.8834500000000002,-1.970499999999997,-0.1738000000000004,4,3.0,0.0,3.0,3.0,3.0,4,6.25,0.5,6.0,6.0,7.0,4,111.6625,13.074602288406334,109.35499999999999,100.82,127.12,4,6.25,0.9574271077563381,6.5,5.0,7.0,4,-1.0,0.0,-1.0,-1.0,-1.0,4,1.0,0.0,1.0,1.0,1.0,4,0.4886904761904761,0.10496688100220863,0.4476190476190476,0.4166666666666667,0.6428571428571429,4
Q48935_1,Q48935,Acetylpolyamine aminohydrolase,Mycoplana ramosa,Hydrolase/Hydrolase inhibitor,5,"4zum,4zuo,4zup,4zuq,4zur",181.43920000000008,51.7188355215003,161.22500000000014,133.171,260.30000000000007,5,-0.9769399999999994,0.5309191445031892,-1.0145999999999982,-1.752399999999997,-0.3158000000000011,5,3.4,0.5477225575051661,3.0,3.0,4.0,5,2.0,0.0,2.0,2.0,2.0,5,81.84,7.36911120828014,76.97,76.97,93.58,5,8.8,2.588435821108957,8.0,6.0,12.0,5,1.4,0.5477225575051661,1.0,1.0,2.0,5,0.0,0.0,0.0,0.0,0.0,5,0.8758730158730159,0.07663889207368332,0.8571428571428571,0.8,1.0,5
